Index,objid,ra,dec,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,Column1,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,specobjid,class,redshift,expAB_g,expAB_i,expAB_r,expAB_u,expAB_z,expPhi_g,expPhi_i,expPhi_r,expPhi_u,expPhi_z,deVABErr_g,deVABErr_i,deVABErr_r,deVABErr_u,deVABErr_z,expABErr_g,expABErr_i,expABErr_r,expABErr_u,expABErr_z,deVMag_i,deVMag_r,deVMag_u,deVMag_z,expMag_i,expMag_r,expMag_u,expMag_z,modelMag_i,modelMag_r,modelMag_u,modelMag_z,type_i,type_r,type_u,type_z,deVMag_g,expMag_g,modelMag_g,type_g,deV_prob_u,model_u,modelAB_u,modelABErr_u,modelPhi_u,deV_prob_g,model_g,modelAB_g,modelABErr_g,modelPhi_g,deV_prob_r,model_r,modelAB_r,modelABErr_r,modelPhi_r,deV_prob_i,model_i,modelAB_i,modelABErr_i,modelPhi_i,deV_prob_z,model_z,modelAB_z,modelABErr_z,modelPhi_z,modelPhiErr,sys_err_u,tot_err_u,sys_err_g,tot_err_g,sys_err_r,tot_err_r,sys_err_i,tot_err_i,sys_err_z,tot_err_z,probpsf_r,devrad_r
6367,1237662305659453611,231.828067736647,31.2567652700114,0.5079801,0.9996905,0.9997071,0.9997733,0.6423157,0.9997071,43.49078,46.59393,162.7154,158.225,134.8952,1561636417241638912,QSO,1.391913,0.999752,0.999697,0.9999185,0.5504088,0.7558186,46.80747,158.3063,162.6612,42.70281,134.8658,0.3994917,0.4504014,0.8126158,0.3559482,0.6973137,0.2502429,1.128519,0.1921073,0.2817248,0.4347031,18.64598,18.83074,19.36969,18.47397,18.64591,18.83092,19.37391,18.47364,18.64187,18.83074,19.39748,18.4841,6,6,6,6,19.1935,19.19392,19.20234,6,0.8481468154012363,exp,0.5504088,0.2817248,42.7028100000025,0.9524886877829928,exp,0.999752,0.2502429,46.80746999999974,inf,deV,0.9997071,0.8126158,-17.284599999999045,0.9829683698294672,exp,0.999697,1.128519,-21.69370000000345,1.0325765054295866,deV,0.6423157,0.6973137,-45.10480000000098,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,0.0,15.0,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,1.0,0.020238759
6368,1237671767999774850,231.944668059228,58.8244276048024,0.5821525,0.6925702,0.7501763,0.9997333,0.9999284,0.7501763,54.99327,74.17764,43.32181,70.21931,74.61784,692532385933191168,QSO,0.6354942,0.710692,0.9998138,0.8125559,0.5811212,0.9998038,73.99025,70.19287,43.21123,57.83118,76.15298,0.1079852,0.4065,0.2073732,0.2519227,0.2600059,0.09391245,0.2133225,0.1826799,0.2407463,0.4738824,18.13312,18.2705,18.90397,18.1575,18.13332,18.27037,18.91053,18.15924,18.13094,18.27072,18.95441,18.18381,6,6,6,6,18.3404,18.34216,18.35797,6,0.8699444885011782,exp,0.5811212,0.2407463,57.83118000000104,0.8998292544108938,exp,0.710692,0.09391245,73.99025000000256,1.5909090908966124,deV,0.7501763,0.2073732,43.32181000000128,1.091743119265726,deV,0.9997333,0.4065,70.2193100000004,0.9338654503990316,exp,0.9998038,0.4738824,76.15297999999893,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.06041157
6375,1237665373866885229,232.651335783138,23.8768698619959,0.8786793,0.7998557,0.7499578,0.9991952,0.5754371,0.7499578,36.99365,155.2935,69.14349,73.23643,158.682,4445193109387892736,QSO,0.9543394,0.8444092,0.9997111,0.6499952,0.9316332,0.6229709,155.1812,73.20176,69.13342,36.71031,158.7548,0.1709887,1.336111,2.290045,0.5208392,0.4394411,0.1272831,0.5454486,1.977498,0.3839179,0.4368169,16.8147,16.7636,17.52166,16.62803,16.81476,16.7636,17.52165,16.62812,16.81564,16.7636,17.52667,16.63498,6,6,6,6,17.01348,17.01367,17.0167,6,1.001996007983957,deV,0.8786793,0.5208392,36.99364999999671,0.9409937888198826,exp,0.8444092,0.1272831,-24.81880000000092,,0,0.6499952,1.977498,69.1334199999983,0.9361702127645904,exp,0.9997111,0.5454486,73.20176000000356,0.9870503597122088,exp,0.6229709,0.4368169,-21.245199999997567,15.0,8.120243845381111,17.05691531632991,0.0,15.0,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,9.841311590391022,17.94021777513207,1.0,0.0
6376,1237662473152561383,232.567710801974,37.9753449014244,0.2885337,0.5199381,0.5631188,0.5520256,0.5709214,0.5631188,117.0492,89.00795,91.99356,92.86081,96.96396,1457009358519953408,GALAXY,0.1517085,0.5350665,0.5289346,0.5692033,0.328602,0.623943,89.46707,92.15439,92.16252,104.7054,96.60199,0.03368052,0.01678952,0.01873545,0.2196715,0.04511575,0.02812464,0.01357704,0.01520846,0.1831264,0.0398836,16.99776,17.49125,19.94925,16.72507,17.31193,17.8094,20.53544,17.07668,16.94442,17.49123,20.53816,16.59948,3,3,3,3,18.64594,18.92895,18.59341,3,0.0046187023484064,exp,0.328602,0.1831264,-75.29460000000108,6.387588044926638,deV,0.5199381,0.03368052,89.00794999999925,15908.500000602186,deV,0.5631188,0.01873545,-88.00643999999738,6.889951256093156,deV,0.5520256,0.01678952,-87.13919000000169,3.799665578469653,deV,0.5709214,0.04511575,-83.03603999999905,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,0.0,2.9623673
6378,1237651538185617546,232.742470907756,57.6070213359253,0.1997461,0.05557118,0.9998118,0.4114067,0.3011181,0.9998118,188.4857,117.9024,175.1308,127.7431,95.55154,7646134259544250368,QSO,3.776781,0.2678944,0.05,0.9997246,0.2501115,0.4241169,117.9663,127.759,175.1005,188.185,95.79427,6.845917,28.67286,0.2922042,12.68153,0.546299,15.88211,25.44003,0.647437,21.46168,0.5647915,19.16772,19.38968,20.00863,18.86054,19.16773,19.3894,20.00875,18.87222,19.16091,19.3894,20.0219,18.92824,6,6,6,6,19.6849,19.68571,19.69289,6,0.9909570459684232,exp,0.2501115,21.46168,8.184999999997672,0.8986232790987033,exp,0.2678944,15.88211,-62.03369999999995,0.0,exp,0.9997246,0.647437,-4.899499999999534,1.001468428781149,deV,0.4114067,28.67286,-52.25690000000032,0.8274741506647177,exp,0.4241169,0.5647915,-84.2057300000015,15.0,0.0,15.0,17.00747647823282,22.677174783416973,0.0,15.0,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.017705612
6383,1237655347279233326,232.770738208702,51.0796758947405,0.05,0.6086487,0.5315278,0.1021918,0.05,0.5315278,126.3721,89.68011,104.7017,123.841,68.8699,9452197580459235328,QSO,0.9834137,0.6147058,0.2497299,0.09068619,0.05,0.0747521,88.6649,123.7857,104.4957,120.6628,88.38841,0.6110961,34.30515,3.956191,0.0,0.0,0.5424934,87.00475,24.48456,0.0,47.0318,20.3656,20.68829,21.13418,20.13881,20.36542,20.68962,21.27022,20.23028,20.36488,20.68829,21.54054,20.27131,6,6,3,6,21.10815,21.1073,21.18575,6,0.6652229550152625,exp,0.05,0.0,-59.33720000000176,1.01095360824742,deV,0.6086487,0.6110961,89.68011000000115,inf,deV,0.5315278,3.956191,-75.2983000000022,0.75,exp,0.2497299,87.00475,-56.21429999999964,0.3096603773584841,exp,0.0747521,47.0318,88.38840999999957,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.061317004
6386,1237665537075249436,233.193109155009,23.7347969551352,0.3257286,0.7231339,0.5414364,0.9804391,0.1022975,0.5414364,139.9244,99.32573,98.77575,133.1015,141.3375,2437658851059722240,QSO,0.8235232,0.8123634,0.9810894,0.6558877,0.4826192,0.1995772,99.39154,132.7801,98.81126,142.5487,141.243,0.4472392,0.4803318,0.5076391,0.6605666,13.17426,0.3489723,0.3574575,0.3842691,0.5421915,19.48013,18.98779,19.22236,19.96909,18.7154,18.99154,19.22277,19.9747,18.71632,19.00054,19.22238,20.00768,18.75309,6,6,6,6,19.57661,19.57683,19.57931,6,0.8546255506608619,exp,0.4826192,0.5421915,-37.45130000000063,0.9185185185176804,exp,0.8123634,0.3489723,-80.6084600000031,19.499999997246647,deV,0.5414364,0.5076391,-81.2242499999993,0.7058823529411765,exp,0.9810894,0.3574575,-47.219899999996414,0.9755903422658354,exp,0.1995772,19.48013,-38.75699999999779,15.0,3.859967799199109,15.48868462494004,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,1.0,0.08007411
6387,1237662305123172432,233.009314995768,30.2746974384679,0.8711393,0.973999,0.9680867,0.9639362,0.9997342,0.9680867,37.03783,73.50459,73.50372,76.41684,167.4339,1860109576171448320,GALAXY,0.06533479,0.9118091,0.9292798,0.9601342,0.8283278,0.9348789,71.6558,78.43477,74.18179,32.26559,142.707,0.009922181,0.00751678,0.007396196,0.06205674,0.02069915,0.008005889,0.006518272,0.006374385,0.07446146,0.01324866,15.0356,15.43491,17.94471,14.84147,15.39601,15.81617,18.00325,15.22893,15.02347,15.43491,17.50587,14.72636,3,3,3,3,16.36562,16.70819,16.24381,3,1.1333971379090348,deV,0.8711393,0.06205674,37.03783000000112,3.812330678926185,deV,0.973999,0.009922181,73.50458999999682,inf,deV,0.9680867,0.007396196,73.50372000000061,30.712283594391945,deV,0.9639362,0.00751678,76.41683999999805,4.365997741290958,deV,0.9997342,0.02069915,-12.566099999996368,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,0.0,15.0,0.0,2.8287947
6394,1237662238024269840,233.305075323813,6.96710160762925,0.899897,0.997528,0.9995996,0.7592769,0.8322853,0.9995996,109.1551,112.1816,79.3904,110.9888,80.42277,5500231147865790464,QSO,1.160635,0.7599564,0.867844,0.9997321,0.847603,0.9388147,111.8746,77.98495,113.2234,109.1352,80.53223,1.851586,0.0005154273,0.7832131,29.78476,33.85819,1.251675,5.983593,0.7216378,17.43411,30.3657,17.90194,17.90446,18.1561,18.10773,17.90238,17.90448,18.15631,18.10777,17.89735,17.90449,18.1531,18.09977,6,6,6,6,18.23536,18.23556,18.23384,6,1.0700000000009,deV,0.899897,29.78476,-70.84489999999641,1.131578947368175,deV,0.997528,1.851586,-67.81839999999647,0.3333333333333333,exp,0.9997321,0.7216378,-66.77659999999742,1.0958605664490362,deV,0.7592769,0.0005154273,-69.01120000000083,1.00502512562795,deV,0.8322853,33.85819,80.4227699999974,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.018734947
6395,1237668271911665847,233.312798733824,13.5403182202827,0.221651,0.9447869,0.9997895,0.7401187,0.1641642,0.9997895,58.12387,56.7192,148.2408,122.0518,54.32672,5506982424155019264,QSO,0.7747935,0.9519638,0.9136749,0.9997428,0.05155744,0.308371,91.20264,121.5916,76.82922,58.17097,58.08672,0.7021302,0.1740778,0.3970342,40.46699,0.696445,0.001230804,0.2012991,0.4334162,18.43322,0.7929984,19.64559,19.8348,20.41816,19.17076,19.74592,19.835,20.41815,19.2047,19.81964,19.835,20.40315,19.23723,3,6,6,6,19.92287,19.92301,19.91312,6,0.9993337774817042,exp,0.05155744,18.43322,58.170969999999215,1.014358974359159,deV,0.9447869,0.7021302,56.719199999999546,0.0,exp,0.9997428,0.4334162,76.82921999999962,0.423556449296165,exp,0.9136749,0.2012991,-58.408400000000256,0.4893937114488011,exp,0.308371,0.7929984,58.08671999999933,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.07783224
6397,1237651736317329805,233.718577590168,1.51782154140729,0.1362316,0.06837139,0.8631461,0.3006379,0.06349161,0.8631461,126.7049,74.96345,138.0925,137.5038,14.21495,3325926818153785344,QSO,1.427578,0.1691418,0.1979773,0.9622123,0.2439655,0.1066853,74.97689,137.5079,66.19691,128.3065,12.91392,5.44348,24.78905,1.442757,25.87935,16.20396,17.03245,22.26796,1.13398,63.15179,52.31043,19.14038,19.25791,19.62341,19.163,19.14054,19.25756,19.62428,19.16506,19.13857,19.25756,19.63376,19.20454,6,6,6,6,19.55028,19.55098,19.5645,6,0.9159420289855918,exp,0.2439655,63.15179,-51.69350000000122,0.9507735583686032,exp,0.1691418,17.03245,74.9768899999981,0.0,exp,0.9622123,1.13398,66.19690999999875,1.0883977900558777,deV,0.3006379,24.78905,-42.49620000000141,0.9504092441020676,exp,0.1066853,52.31043,12.913919999999052,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,11.957594463885505,19.18291076356102,0.0,15.0,1.0,0.016959434
6398,1237659329772650701,233.520295345855,48.3946955254105,0.06993955,0.7874405,0.893225,0.9910189,0.6081876,0.893225,202.7105,115.51,114.4313,147.8407,124.4251,1314000553767888896,QSO,0.5428169,0.8419712,0.9996888,0.8972985,0.1995645,0.8365441,115.4537,117.0006,114.8704,202.6966,118.2889,0.477076,0.168343,0.1988834,8.743681,0.2220678,0.3429473,0.2038907,0.1775771,19.74224,0.3255972,18.21075,18.51321,19.02631,18.01437,18.21658,18.51723,19.026,18.07388,18.2148,18.51321,19.01691,18.10641,6,6,6,3,18.56793,18.56787,18.55661,6,0.9670212765958572,exp,0.1995645,19.74224,22.696600000002945,0.9946996466429968,exp,0.8419712,0.3429473,-64.54630000000179,inf,deV,0.893225,0.1988834,-65.56870000000345,0.439506172839595,exp,0.9996888,0.2038907,-62.999400000000605,0.3534332898739787,exp,0.8365441,0.3255972,-61.71110000000044,15.0,8.120243845381111,17.05691531632991,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.1080962
6399,1237671938725249084,233.738531746134,58.6565283201259,0.6611878,0.9003783,0.702027,0.9164019,0.3896407,0.702027,25.05332,73.25254,78.34375,9.578707,74.07909,692567845183186944,QSO,1.904122,0.9155747,0.9323202,0.7451046,0.5291856,0.381599,73.30054,9.550581,78.54319,-31.13979,74.08118,0.3958166,0.4180207,4.887074,11.89173,44.97776,0.2482731,0.3603286,6.498806,9.053636,44.82857,17.93359,18.24754,18.2422,17.85545,17.93401,18.24784,18.24163,17.85552,17.93815,18.24754,18.24204,17.85547,6,6,6,6,18.28396,18.28385,18.29107,6,2.56249999997502,deV,0.6611878,11.89173,25.05331999999908,1.0154711673698138,deV,0.9003783,0.3958166,73.25254000000132,inf,deV,0.702027,4.887074,78.34375,0.907894736841726,exp,0.9323202,0.3603286,9.550581000003149,2.5,deV,0.3896407,44.97776,74.07908999999927,15.0,8.120243845381111,17.05691531632991,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,0.0,15.0,32.139663335086794,35.46770304506231,1.0,0.0011705677
6404,1237665440994886117,233.818912958728,19.9141561175726,0.05,0.09130362,0.08923665,0.1069381,0.06547341,0.08923665,198.6987,188.5114,160.5784,98.64643,183.8107,4440569118756984832,QSO,3.595544,0.1260245,0.2467539,0.08321959,0.05,0.05,159.8421,98.39737,154.825,198.298,22.14527,44.16346,70.76638,18.33025,0.0,0.6213353,94.44627,103.3896,44.96642,0.0,0.0,21.67947,21.64232,23.06483,20.80723,21.67965,21.65199,23.0192,20.91853,21.61303,21.652,23.65515,21.81245,6,6,3,3,22.34575,22.36173,22.36562,6,1.0772970592221156,deV,0.05,0.0,18.698700000000827,0.1957725213889386,exp,0.1260245,94.44627,-20.15789999999833,0.0010330578512006,exp,0.08321959,44.96642,-25.17500000000291,1.0027092113184872,deV,0.1069381,70.76638,-81.35356999999931,0.8892779690018103,exp,0.05,0.0,22.14527000000089,15.0,8.120243845381111,17.05691531632991,0.0,15.0,9.972963796637451,18.01277343689864,32.501720206031536,35.796114542658934,11.570080074814424,18.943778739671178,1.0,0.24047826
6405,1237659325486727196,233.81106134556,48.6165921465916,0.1180284,0.9063803,0.9863895,0.344327,0.999877,0.9863895,55.26786,115.5491,117.5999,145.4007,82.91876,7576346607094093824,QSO,2.555912,0.9018391,0.05024992,0.9756765,0.1960721,0.9999449,115.6049,145.3972,117.7105,55.48847,82.85915,0.3303648,4.380377,0.0004443179,10.76581,0.1696144,0.244419,2.216636,0.0004172924,21.52526,0.1313984,17.80885,17.82972,18.49273,17.60712,17.80913,17.82976,18.49334,17.60748,17.81011,17.82977,18.50016,17.62715,6,6,6,6,17.91164,17.91186,17.91223,6,0.9179004037687384,exp,0.1960721,21.52526,55.4884699999966,0.6271186440654493,exp,0.9018391,0.244419,-64.39510000000155,0.1999999999857891,exp,0.9756765,0.0004172924,-62.28949999999895,0.7777777777780911,exp,0.05024992,2.216636,-34.60280000000057,0.9820269595606316,exp,0.9999449,0.1313984,82.85914999999659,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,11.957594463885505,19.18291076356102,32.139663335086794,35.46770304506231,1.0,0.019132392
6406,1237655463244529885,233.96680581057,49.9608602231543,0.5420102,0.7227658,0.9855486,0.9525839,0.8715876,0.9855486,57.79082,114.2156,86.30038,84.68738,148.2694,9465530808297347072,QSO,1.120919,0.7692024,0.9743149,0.999663,0.5419181,0.9995016,114.5101,84.56473,86.08987,57.70669,148.5478,0.2737108,0.7618127,0.4427703,0.2505132,0.9918729,0.2342369,0.5555285,0.3728267,0.2530333,1.103444,18.64285,18.53286,18.84754,18.69606,18.643,18.53375,18.85473,18.70097,18.63356,18.53286,18.87734,18.72674,6,6,6,6,18.70992,18.71076,18.7116,6,0.7587248322147324,exp,0.5419181,0.2530333,57.70668999999907,0.5,exp,0.7692024,0.2342369,-65.48990000000049,inf,deV,0.9855486,0.4427703,86.30038000000059,1.0161463939721664,deV,0.9525839,0.7618127,84.68738000000303,0.8399608865709788,exp,0.9995016,1.103444,-31.45219999999972,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,9.841311590391022,17.94021777513207,1.0,0.08623626
6411,1237668272448930699,234.385152375079,13.7467021143054,0.05,0.4867514,0.7999203,0.8747423,0.4497394,0.7999203,131.9127,55.67317,187.4842,60.46085,161.1046,5505770762425096192,QSO,0.6717094,0.7773789,0.8100007,0.8214095,0.05,0.5169851,72.17679,68.65634,175.2606,136.3416,161.3891,0.3194841,0.13375,0.2104397,0.0,0.2235189,0.392633,0.1083433,0.1944691,0.0,0.1803352,19.11907,20.30981,22.21491,17.84771,19.69476,20.73283,21.47856,18.37234,19.36718,20.3098,22.25069,19.01778,3,3,3,3,21.62537,21.77856,21.23711,3,21.579932923421406,deV,0.05,0.0,-48.08729999999923,1.3945551949724386,deV,0.4867514,0.3194841,55.673170000001846,42303.00000160156,deV,0.7999203,0.2104397,7.484199999998964,1.320301479182608,deV,0.8747423,0.13375,60.46085000000312,0.5516251164460226,exp,0.5169851,0.1803352,-18.61089999999968,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,0.0,15.0,32.021930169464866,35.36105218708974,9.841311590391022,17.94021777513207,0.0,1.27422
6412,1237665536538902814,234.310412700091,23.0112573517253,0.07453003,0.1498021,0.6663212,0.519923,0.05,0.6663212,80.17979,96.89281,102.0607,102.6982,98.88743,2437642908141119488,QSO,0.4623113,0.326944,0.6243432,0.745448,0.1533096,0.1078151,96.9965,102.9048,102.9103,81.24953,98.56765,7.141745,0.06520824,0.1211321,10.99088,0.0,12.48835,0.08498693,0.1487797,30.45988,20.19713,18.48988,18.91496,19.39514,18.29345,18.56289,18.92587,19.3985,18.31934,18.59516,18.91496,19.39271,18.33301,3,6,6,6,18.88934,18.8907,18.87387,6,2.3827160493813264,deV,0.07453003,10.99088,80.17979000000196,1.087912087911972,deV,0.1498021,7.141745,-83.10719000000245,inf,deV,0.6663212,0.1211321,-77.93929999999818,0.3065159574468115,exp,0.6243432,0.08498693,-77.09520000000339,0.345551061678479,exp,0.1078151,20.19713,-81.43235000000277,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.14379938
6422,1237662268613918815,234.771679155606,5.57733094637243,0.999464,0.8261156,0.9167523,0.631103,0.7168772,0.9167523,69.27602,80.72473,77.37419,110.8336,115.4935,2067254835043919872,QSO,1.508612,0.8267855,0.6112686,0.6968907,0.8166371,0.641914,80.72473,110.8307,77.38179,142.5283,115.3925,6.85367,10.48138,7.778927,2.225995,53.02641,6.36917,15.40406,7.001992,0.000887238,46.07227,18.67048,18.84581,19.21144,18.69684,18.67047,18.84576,19.20955,18.69702,18.67055,18.84585,19.21674,18.69709,6,6,6,6,19.0363,19.03642,19.03634,6,1.3566037735846868,deV,0.999464,2.225995,69.27601999999752,2.000000000088818,deV,0.8261156,6.85367,80.72473000000173,2.250000000088818,deV,0.9167523,7.778927,77.37419000000227,1.1428571428571428,deV,0.631103,10.48138,-69.16640000000189,0.2800000000062528,exp,0.641914,46.07227,-64.60749999999825,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,4.937942e-06
6423,1237665565542056182,234.85456385813,16.0667492415346,0.176714,0.8273225,0.6957297,0.399737,0.549155,0.6957297,149.3407,68.28867,34.3801,63.09484,75.13371,4428207853829117952,QSO,2.534585,0.8295987,0.1997619,0.6097102,0.1421149,0.6086159,68.28308,63.10333,34.34716,148.6723,75.13788,20.12569,17.56963,15.89919,48.41784,44.14802,18.62202,15.48991,11.5112,46.47629,19.1584,19.16395,19.22704,20.30344,19.00922,19.16406,19.22712,20.30109,19.00933,19.17051,19.22712,20.32408,19.00954,6,6,6,6,19.48716,19.48707,19.48705,6,1.1138565891472785,deV,0.176714,48.41784,-30.659299999999348,0.1818181818123095,exp,0.8295987,18.62202,68.28308000000106,0.0,exp,0.6097102,11.5112,34.34715999999753,0.9832317073171672,exp,0.1997619,15.48991,63.103329999998095,0.6562500000041633,exp,0.6086159,19.1584,75.13788000000204,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,0.00029513845
6424,1237662662141149427,234.91306740045,27.7439501736654,0.7080574,0.9999249,0.6567344,0.2499025,0.6888251,0.6567344,47.29206,44.70797,132.7934,38.49345,133.7011,4449745637265922048,QSO,2.195836,0.999878,0.2998877,0.7002017,0.7501422,0.7159645,44.76742,38.46597,132.7881,46.25089,133.6703,0.06195321,10.52785,5.386153,0.7164886,0.6780703,0.07512367,10.92842,4.438395,0.4907078,0.5568523,18.01372,18.29046,19.2461,17.72844,18.01378,18.29039,19.24565,17.72881,18.02054,18.2904,19.26399,17.74055,6,6,6,6,18.64264,18.64331,18.64552,6,1.0251537171602652,deV,0.7080574,0.7164886,47.292059999999765,0.7673611111113724,exp,0.999878,0.07512367,44.76741999999649,0.1666666667258785,exp,0.7002017,4.438395,-47.21190000000206,0.9912023460408692,exp,0.2998877,10.92842,38.46596999999747,0.9694467382328482,exp,0.7159645,0.5568523,-46.32970000000205,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,9.972963796637451,18.01277343689864,12.669317422246689,19.634449417939976,9.841311590391022,17.94021777513207,1.0,0.00014261594
6426,1237661464912134388,234.7569185862,35.5127935389496,0.8228687,0.8907956,0.90665,0.9171493,0.940392,0.90665,44.80802,44.65109,56.05846,49.86301,205.1611,1577393793693411328,GALAXY,0.07783668,0.9116812,0.9675542,0.9211359,0.8405799,0.9124864,41.98376,49.31127,61.19685,52.24568,211.8809,0.01426912,0.01029422,0.01080007,0.1453306,0.02596308,0.01174335,0.008854455,0.009043886,0.1249481,0.01989584,15.69129,16.12198,18.87583,15.38591,16.03373,16.44869,19.44985,15.76922,15.64337,16.12198,19.16281,15.30336,3,3,3,3,17.06338,17.42915,17.10202,3,1.000209073803057,deV,0.8228687,0.1453306,44.80801999999676,8.466097308488425,deV,0.8907956,0.01426912,44.651089999999385,inf,deV,0.90665,0.01080007,56.0584600000002,8.146076794657795,deV,0.9171493,0.01029422,49.86301000000094,5.64336765596601,deV,0.940392,0.02596308,25.16109999999753,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,23.40214466255046,27.79676914331841,12.669317422246689,19.634449417939976,11.570080074814424,18.943778739671178,0.0,2.3296583
6427,1237659119329935407,234.856999124947,42.2911543991201,0.3000031,0.9997686,0.1000209,0.5262834,0.299987,0.1000209,81.94705,111.472,110.6135,86.10627,115.3972,9583746451298867200,QSO,1.386458,0.9998626,0.573437,0.1999761,0.4500017,0.1471456,111.4617,86.25571,110.6031,82.50799,115.3037,0.298951,0.5356426,4.211668,23.71487,13.81675,0.1637889,0.5740989,14.44244,8.77357,14.4614,17.81252,18.07592,18.8603,17.58862,17.81275,18.07584,18.86068,17.58875,17.81356,18.07592,18.86,17.59148,6,6,6,6,18.42043,18.42046,18.41992,6,2.266666666669035,deV,0.3000031,23.71487,81.94705000000249,1.058823529409716,deV,0.9997686,0.298951,-68.52799999999843,inf,deV,0.1000209,4.211668,-69.38650000000052,0.7788461538442158,exp,0.573437,0.5740989,86.25570999999763,0.9545454545447204,exp,0.1471456,14.4614,-64.69630000000325,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,30.75705768893565,34.21982755188161,1.0,0.06346889
6429,1237668366385741994,235.206196818176,14.7960819954136,0.6243044,0.8421693,0.9998019,0.9901096,0.9997203,0.9998019,98.96701,92.63192,155.3145,150.2784,91.58904,5505848552872761344,GALAXY,0.6062123,0.8923899,0.9997655,0.9998218,0.8979127,0.9996953,92.78068,77.07129,155.1256,98.77355,91.36743,0.2195785,0.0004193248,0.2167837,16.8077,0.4278445,0.1785782,0.1428875,0.1825929,6.902717,0.3578663,17.72008,18.06697,19.02666,17.44391,17.71975,18.06613,19.02613,17.44391,17.72568,18.06696,19.01768,17.449,6,6,6,6,18.49154,18.49191,18.49531,6,0.940979955456438,exp,0.8979127,6.902717,-81.22645000000193,0.9018567639256596,exp,0.8923899,0.1785782,-87.21931999999651,83.00000000319744,deV,0.9998019,0.2167837,-24.6854999999996,1.0589285714282315,deV,0.9901096,0.0004193248,-29.721599999997125,1.0,0,0.9997203,0.4278445,-88.41096000000107,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,9.972963796637451,18.01277343689864,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.051779572
