ra,dec,ObjectId,RAICRS,DEICRS,errHalfMaj,errHalfMin,errPosAng,e_RAICRS,e_DEICRS,SMSS,EpMean,skymapper_flags,ClassStar,RadrPetro,a,b,PA,e_pa,uPSF,e_uPSF,uPetro,e_uPetro,vPSF,e_vPSF,vPetro,e_vPetro,gPSF,e_gPSF,gPetro,e_gPetro,rPSF,e_rPSF,rPetro,e_rPetro,iPSF,e_iPSF,iPetro,e_iPetro,zPSF,e_zPSF,zPetro,e_zPetro,angDist,sys_err,tot_err
158.4644089910417,-25.60468875477778,54111398,158.46431,-25.604768,458.0,132.0,90.0,458,132,103351.43-253617.1,57038.6318,2,0.460999995470047,7.920000076293945,1.2100000381469729,0.6200000047683716,-17.309999465942383,28.700000762939453,,,,,,,,,,,,,,,,,,,,,18.53499984741211,0.1609999984502792,18.3799991607666,0.123999997973442,0.429728,683.4782608695652,684.080567714855
158.281919956,-36.032448062,52436448,158.281964,-36.032473,174.0,89.0,90.0,174,89,103307.69-360156.8,57039.1537,0,0.4860000014305115,9.56999969482422,0.9399999976158142,0.5899999737739563,50.400001525878906,37.7400016784668,,,,,18.3439998626709,0.0309999994933605,18.202999114990234,0.2319999933242797,,,,,18.73900032043457,0.0480000004172325,18.55699920654297,0.123999997973442,,,,,18.488000869750977,0.0299999993294477,18.426000595092773,0.2349999994039535,0.156528,344.34782608695656,346.40977621525576
158.60164500491666,-2.1840788472777777,58282389,158.601785,-2.18396,36.0,36.0,90.0,36,36,103424.42-021102.2,56752.494,0,0.3569999933242798,7.260000228881836,0.949999988079071,0.7599999904632568,-0.5699999928474426,22.01000022888184,,,,,,,,,,,,,,,,,,,,,18.20800018310547,0.025000000372529,18.288000106811523,0.1940000057220459,0.660822,683.4782608695652,683.8325622485089
158.9287694625,-18.26829231388889,57209391,158.928694,-18.268333,283.0,75.0,0.0,75,283,103542.88-181605.9,56760.9813,0,0.3680000007152557,6.929999828338623,1.559999942779541,0.6100000143051147,9.279999732971191,26.56999969482422,,,,,,,,,,,,,,,,,18.64900016784668,0.0710000023245811,18.74300003051757,0.2049999982118606,18.49099922180176,0.1209999993443489,18.1879997253418,0.1589999943971634,0.296654,683.4782608695652,683.9945160343527
158.75898048999997,-20.19287767333333,56986923,158.759001,-20.192862,90.0,58.0,90.0,90,58,103502.15-201134.3,57038.2238,0,0.4440000057220459,8.420000076293945,1.090000033378601,0.7400000095367432,18.6299991607666,60.93999862670898,,,,,,,,,18.847000122070312,0.0320000015199184,18.84499931335449,0.1700000017881393,,,,,18.58699989318848,0.0299999993294477,18.8759994506836,0.2460000067949295,18.59000015258789,0.0109999999403953,18.73900032043457,0.2910000085830688,0.089364,344.34782608695656,349.698597028121
159.22266500458332,-37.73751828775,52354904,159.222798,-37.73757,297.0,217.0,0.0,217,297,103653.50-374415.5,57039.9734,0,0.4690000116825104,7.480000019073486,1.159999966621399,0.6000000238418579,-23.3700008392334,28.07999992370605,,,,,,,,,,,,,,,,,18.708999633789062,0.0219999998807907,18.65399932861328,0.164000004529953,18.57200050354004,0.0480000004172325,18.979999542236328,0.2230000048875808,0.421924,249.1304347826087,250.70791756681115
159.4269059331667,-28.384474528583333,54030198,159.426969,-28.384419,181.0,110.0,90.0,181,110,103742.47-282303.8,56895.5737,0,0.488999992609024,8.739999771118164,0.9900000095367432,0.6399999856948853,-21.420000076293945,72.77999877929688,,,,,,,,,,,,,18.583999633789062,0.0560000017285347,18.04899978637696,0.1490000039339065,18.73699951171875,0.0399999991059303,18.780000686645508,0.1550000011920929,18.530000686645508,0.0509999990463256,18.444000244140625,0.2349999994039535,0.282594,249.1304347826087,259.54364133472063
159.31699892770834,-29.56744819380556,54008171,159.317016,-29.567448,91.0,61.0,0.0,61,91,103716.07-293402.8,56915.8739,0,0.6620000004768372,7.010000228881836,1.409999966621399,0.9300000071525574,-24.01000022888184,62.88999938964844,,,,,,,,,18.67099952697754,0.0570000000298023,18.97100067138672,0.2010000050067901,18.374000549316406,0.1490000039339065,18.660999298095703,0.1059999987483024,17.871999740600586,0.1439999938011169,17.902999877929688,0.0979999974370002,17.606000900268555,0.1659999936819076,17.55500030517578,0.0970000028610229,0.053461,249.1304347826087,256.9457638456054
159.56123584479164,-43.42941309283333,250352788,159.561203,-43.429418,36.0,26.0,0.0,26,36,103814.68-432545.9,57054.616,0,0.4990000128746032,5.28000020980835,0.8999999761581421,0.6600000262260437,-68.51000213623047,18.51000022888184,,,,,,,,,,,,,,,,,,,,,18.4379997253418,0.0590000003576278,18.57900047302246,0.1729999929666519,0.087668,0.0,18.51000022888184
160.4854483208333,-16.234618294444445,57383242,160.485481,-16.234641,39.0,36.0,90.0,39,36,104156.51-161404.7,56761.9482,0,0.968999981880188,6.760000228881836,1.5499999523162842,1.2400000095367432,9.5,55.560001373291016,17.927000045776367,0.0359999984502792,17.93899917602539,0.0810000002384185,18.016000747680664,0.0489999987185001,17.788999557495117,0.2509999871253967,17.770000457763672,0.0340000018477439,17.729000091552734,0.1169999986886978,17.601999282836914,0.0359999984502792,17.700000762939453,0.0649999976158142,17.350000381469727,0.0170000009238719,17.30500030517578,0.0509999990463256,17.2450008392334,0.0630000010132789,17.246999740600586,0.2399999946355819,0.139427,683.4782608695652,685.7327809240896
160.43604148958332,-47.666685060666666,251078865,160.436112,-47.666689,54.0,36.0,90.0,54,36,104144.67-474000.0,56942.2866,0,0.9240000247955322,7.360000133514404,1.590000033378601,1.149999976158142,18.959999084472656,73.37000274658203,18.24399948120117,0.0439999997615814,18.27400016784668,0.2759999930858612,,,,,17.582000732421875,0.0410000011324882,17.733999252319336,0.0799999982118606,17.4060001373291,0.032999999821186,17.263999938964844,0.0869999974966049,17.437000274658203,0.0689999982714653,17.392000198364258,0.101000003516674,17.242000579833984,0.0320000015199184,17.31800079345703,0.1209999993443489,0.171532,344.34782608695656,352.077523613545
160.82893132083333,-5.897926555555555,58303066,160.82898,-5.897942,42.0,39.0,90.0,42,39,104318.95-055352.5,56764.4676,0,0.9100000262260436,5.78000020980835,1.559999942779541,1.340000033378601,62.86000061035156,21.3700008392334,,,,,,,,,17.36199951171875,0.0080000003799796,17.416000366210938,0.0939999967813491,17.437999725341797,0.0089999996125698,17.518999099731445,0.096000000834465,17.29800033569336,0.0189999993890523,17.268999099731445,0.0850000008940696,17.327999114990234,0.0260000005364418,17.26300048828125,0.1169999986886978,0.18297,16.956521739130434,27.28003968762581
160.89560697083334,-34.007336808333335,53769015,160.895664,-34.007335,195.0,37.0,0.0,37,195,104334.95-340026.3,57039.6559,0,0.4959999918937683,8.800000190734863,0.8600000143051147,0.6000000238418579,44.380001068115234,39.2400016784668,,,,,,,,,,,,,,,,,,,,,18.68600082397461,0.0430000014603138,18.57999992370605,0.1539999991655349,0.170315,344.34782608695656,346.57640292226904
161.41927372470832,-29.457315147194443,54138149,161.419301,-29.457296,65.0,36.0,90.0,65,36,104540.63-292726.2,57037.6756,0,0.395000010728836,7.920000076293945,1.0299999713897705,0.5699999928474426,-64.7300033569336,21.36000061035156,,,,,,,,,,,,,,,,,18.60300064086914,0.0379999987781047,18.80900001525879,0.2739999890327453,18.679000854492188,0.0430000014603138,18.600000381469727,0.2399999946355819,0.109823,0.0,21.36000061035156
161.54137192691664,-29.35272579491667,54154609,161.54143,-29.352721,36.0,31.0,0.0,31,36,104609.94-292109.7,57032.6041,0,0.1620000004768371,8.9399995803833,3.740000009536743,3.319999933242798,-2.2699999809265137,65.80000305175781,,,,,,,,,16.822999954223633,0.0700000002980232,15.743000030517578,0.0480000004172325,16.20199966430664,0.0979999974370002,15.258000373840332,0.0979999974370002,15.66800022125244,0.0799999982118606,14.642999649047852,0.0509999990463256,15.298999786376951,0.0689999982714653,14.26099967956543,0.025000000372529,0.183039,683.4782608695652,686.638313439395
161.76637875154165,-13.142338193166664,58065342,161.766434,-13.142355,36.0,35.0,0.0,35,36,104703.94-130832.4,56789.4233,2,0.9670000076293944,6.679999828338623,1.590000033378601,1.2699999809265137,2.740000009536743,42.02000045776367,17.66200065612793,0.0199999995529651,17.48900032043457,0.1169999986886978,17.70400047302246,0.0270000007003545,17.77199935913086,0.1379999965429306,17.354000091552734,0.0189999993890523,17.430999755859375,0.0630000010132789,17.091999053955078,0.0630000010132789,17.117000579833984,0.1979999989271164,16.989999771118164,0.0390000008046627,17.020999908447266,0.1070000007748603,16.979000091552734,0.0280000008642673,17.058000564575195,0.0790000036358833,0.202916,683.4782608695652,684.768729951767
161.96821999999997,-20.239530833333333,57112788,161.968254,-20.239534,45.0,41.0,90.0,45,41,104752.37-201422.3,56769.1309,0,0.5230000019073486,6.599999904632568,0.9300000071525574,0.7400000095367432,-3.039999961853028,74.55000305175781,,,,,,,,,,,,,18.893999099731445,0.0610000006854534,18.89200019836425,0.2000000029802322,,,,,18.52300071716309,0.0680000036954879,18.559999465942383,0.1490000039339065,0.115407,683.4782608695652,687.5319891003637
162.02758592975,-19.159924224166662,57313317,162.027619,-19.159918,48.0,36.0,90.0,48,36,104806.62-190935.7,56766.9654,0,0.4869999885559082,5.940000057220459,1.090000033378601,0.6299999952316284,-8.029999732971191,114.79000091552734,,,,,,,,,,,,,,,,,18.770000457763672,0.0949999988079071,18.78400039672852,0.1449999958276748,18.577999114990234,0.1420000046491623,18.15900039672852,0.152999997138977,0.114669,683.4782608695652,693.0507033337981
162.15946310929166,-41.233365427083335,52140243,162.159491,-41.233361,51.0,36.0,90.0,51,36,104838.26-411359.9,57055.0862,0,0.8999999761581421,6.440000057220459,1.309999942779541,1.0199999809265137,6.340000152587891,60.290000915527344,18.13599967956543,0.0750000029802322,18.1299991607666,0.1230000033974647,17.927000045776367,0.0460000000894069,18.121999740600582,0.2430000007152557,17.604000091552734,0.032999999821186,17.677000045776367,0.0759999975562095,17.606000900268555,0.0309999994933605,17.79199981689453,0.2960000038146972,17.58300018310547,0.0419999994337558,17.714000701904297,0.0700000002980232,17.76300048828125,0.0529999993741512,17.847999572753906,0.1260000020265579,0.077172,683.4782608695652,686.1322156054763
162.33805916666665,-0.668055,58379808,162.33814,-0.668021,41.0,39.0,0.0,39,41,104921.19-004005.1,56738.0902,2,0.4429999887943268,10.079999923706056,5.320000171661377,4.400000095367432,-34.11000061035156,52.93999862670898,18.40399932861328,0.1410000026226043,18.27300071716309,0.3770000040531158,18.170000076293945,0.0700000002980232,18.46299934387207,0.2560000121593475,16.29599952697754,0.1070000007748603,15.041999816894531,0.0370000004768371,15.689000129699709,0.1089999973773956,14.21500015258789,0.0850000008940696,15.16100025177002,0.1110000014305114,13.62399959564209,0.0710000023245811,14.845999717712402,0.1000000014901161,13.359999656677246,0.0179999992251396,0.315676,249.1304347826087,254.6931820633752
162.64535560416667,-2.863637313888889,58364979,162.645492,-2.863628,157.0,98.0,0.0,98,157,105034.91-025149.0,56737.5495,0,0.4790000021457672,7.920000076293945,1.0399999618530271,0.7099999785423279,-50.5,19.63999938964844,,,,,,,,,,,,,18.73500061035156,0.0299999993294477,18.77300071716309,0.2649999856948852,18.900999069213867,0.0829999968409538,18.65999984741211,0.1949999928474426,,,,,0.491557,249.1304347826087,249.90338755406464
162.6020649708333,-3.302329547222222,58364076,162.602065,-3.302351,36.0,36.0,90.0,36,36,105024.49-031808.4,56737.5497,0,0.4440000057220459,5.28000020980835,0.9100000262260436,0.8500000238418579,73.69000244140625,17.920000076293945,,,,,,,,,,,,,,,,,18.684999465942383,0.0219999998807907,18.86000061035156,0.1889999955892563,,,,,0.07723,16.956521739130434,24.67083363455678
