Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
6987,J1716+2305,1714+231,+23:05:53.3188998,17:16:53.65628995,23.098144138833334,259.2235678747916,10586.0,3.268e-05,0.0006055,1.3616666666666666e-07,1.681944444444445e-07,2.097072326270503e-07,-0.1134,0.6102,1.0,2015.0,45.054,30.471,NED (fiducial),1.536,,1.536,,,17.0,R,AQ,"ICRF J171653.6+230553 S/X; NVSS J171653+230553
",J1716+2305,8,75,5,,0.9,0.0,5.0
6988,J1716+2616,1714+263,+26:16:10.8337100,17:16:51.83405900,26.269676030555555,259.21597524583325,10585.0,2.933e-05,0.00045,1.2220833333333332e-07,1.25e-07,1.6623554611047234e-07,-0.048,0.4517,23.0,2006.31,48.569,31.458,NED (fiducial),1.9258,,,,,19.1,R,V ,"87GB 171450.6+261851; SDSS J171651.83+261610.8
",J1716+2616,5,-113,5,,1.3,7.447183098591549,8.969979715916175
6989,J1716+3024,,+30:24:43.390,17:16:59.9368,30.412052777777777,259.2497366666666,,,,,,,,,,,,,,,,,,,,,,,J1716+3024,5,-122,5,,1.5,7.447183098591549,8.969979715916175
6991,J1716+6836,1716+686,+68:36:38.7451988,17:16:13.93798667,68.61076255522222,259.05807494445827,10580.0,1.604e-05,8.75e-05,6.683333333333333e-08,2.430555555555557e-08,3.4421849752217274e-08,-0.1616,0.0944,1.0,2015.0,99.271,33.75,NED (fiducial),0.777,,0.78,,,17.7,R,AQ,"ICRF J171613.9+683638 S/X; JVAS J1716+6836
",J1716+6836,"2,8,15",-35,3,,2.7,21.285211267605632,21.495586028452585
6997,J1717+1917,1714+193,+19:17:40.6558800,17:17:01.16594708,19.294626633333333,259.25485811283335,10588.0,6.52e-06,0.0001862,2.7166666666666665e-08,5.172222222222223e-08,5.77289983080902e-08,-0.224,0.1877,1.0,2015.0,40.945,29.145,NED (fiducial),1.81,,1.822,,,18.7,R,AQ,"ICRF J171701.1+191740 S/X; JVAS J1717+1917
",J1717+1917,8,-21,5,,1.0,21.285211267605632,21.86458823546892
7000,J1718+2948,,+29:48:00.289,17:18:27.1779,29.800080277777777,259.61324125,,,,,,,,,,,,,,,,,,,,,,,J1718+2948,5,44,5,,2.3,0.0,5.0
7001,J1718+4448,1716+448,+44:48:12.4214900,17:18:07.40142700,44.80345041388889,259.5308392791667,10597.0,4.533e-05,0.00057,1.888750000000001e-07,1.5833333333333333e-07,2.074336108672361e-07,-0.158,0.5849,23.0,2006.31,70.382,34.847,LITERATURE,,,,,,19.6,R,V ,"B3 1716+448;; z from milliquas (http://quasars.org/milliquas.htm)
",J1718+4448,5,10,5,,7.0,21.285211267605632,21.86458823546892
7006,J1719+0817,1717+083,+08:17:03.5539228,17:19:52.20621555,8.28432053411111,259.96752589812496,10609.0,5.26e-06,0.0001447,2.1916666666666664e-08,4.0194444444444446e-08,4.567232737557613e-08,-0.1301,0.1452,1.0,2015.0,29.962,24.097,NED (fiducial),1.185,,1.185,,,15.9,R,AQ,"ICRF J171952.2+081703 S/X; CGRaBS J1719+0817
",J1719+0817,2,19,4,,7.0,21.285211267605632,21.65779810383793
7007,J1719+1207,,+12:07:21.941,17:19:21.4980,12.12276138888889,259.839575,,,,,,,,,,,,,,,,,,,,,,,J1719+1207,5,-14,5,,3.0,21.285211267605632,21.86458823546892
7008,J1719+1745,1717+178,+17:45:06.4371847,17:19:13.04848035,17.75178810686111,259.804368668125,10605.0,2.43e-06,3.78e-05,1.0125e-08,1.05e-08,1.4256077130248984e-08,0.1314,0.039,1.0,2015.0,39.525,28.097,NED (fiducial),0.137,,0.137,,,17.3,R,AL,"ICRF J171913.0+174506 S/X DEF; JVAS J1719+1745;; 2013ApJ...767...14P question z; 2013AJ....146..127S gives z>0.75
",J1719+1745,"2,8,15,24,43",-158,3,,0.9,7.447183098591549,8.028731911326197
7009,J1719+2245,,+22:45:06.216,17:19:08.9450,22.751726666666663,259.78727083333325,,,,,,,,,,,,,,,,,,,,,,,J1719+2245,8,-133,5,,69.4,7.447183098591549,8.969979715916175
7010,J1719+4804,1718+481,+48:04:12.2485628,17:19:38.24955526,48.07006904522223,259.90937314691666,10607.0,5.38e-05,0.0007187,2.2416666666666666e-07,1.996388888888889e-07,2.495868795611412e-07,-0.2439,0.7422,1.0,2015.0,74.375,34.829,NED (fiducial),1.082,,1.083,,,14.2,R,AQ,"ICRF J171938.2+480412 S/X; NVSS J171938+480412; GALEXASC J171938.17+480412.7
",J1719+4804,8,-150,5,,23.0,7.447183098591549,8.969979715916175
7011,J1719+4858,1717+490,+48:58:49.4257535,17:19:14.49258981,48.980396042638894,259.810385790875,10606.0,1.678e-05,0.0002267,6.991666666666666e-08,6.297222222222223e-08,7.79176779586745e-08,0.0622,0.2272,1.0,2015.0,75.479,34.94,NED (fiducial),0.0242,,0.025,,,14.8,V,A1,"ICRF J171914.4+485849 S/X; NVSS J171914+485849
",J1719+4858,"2,5",41,4,,22.4,0.0,4.0
7014,J1720+2335,1718+236,+23:35:31.3153200,17:20:10.60968000,23.59203203333333,260.0442069999999,10612.0,3.8e-05,0.00086,1.5833333333333333e-07,2.388888888888889e-07,2.795027534272934e-07,0.257,0.8756,39.0,2015.0,45.876,29.918,NED (fiducial),1.852,,1.852,,,19.1,R,AQ,"NVSS J172010+233531
",J1720+2335,"5,8",-96,4,,4.0,4.014084507042253,5.666822251463041
7015,J1720+3825,1718+384,+38:25:56.1644377,17:20:10.33479183,38.43226789936111,260.043061632625,10611.0,7.97e-06,0.0001459,3.3208333333333325e-08,4.0527777777777776e-08,4.8158121296571774e-08,-0.1029,0.1464,1.0,2015.0,62.802,33.627,,0.4536,,0.4536,,0.4536,18.9,R,AQ,"ICRF J172010.3+382556 S/X; B2 1718+38
",J1720+3825,"2,8",11,3,,4.5,21.285211267605632,21.495586028452585
7019,J1721+3233,1719+326,+32:33:16.8462500,17:21:43.32120000,32.554679513888885,260.430505,10624.0,4.133e-05,0.00059,1.7220833333333337e-07,1.638888888888889e-07,2.189252930451685e-07,-0.109,0.6008,23.0,2006.31,56.028,32.112,LITERATURE,,a,,,,22.5,r,V ,"87GB 171953.3+323618;; z from milliquas (http://quasars.org/milliquas.htm)
",J1721+3233,5,-141,5,,49.6,7.447183098591549,8.969979715916175
7020,J1721+3542,1719+357,+35:42:16.0634973,17:21:09.49105029,35.70446208258333,260.289546042875,10619.0,8.68e-06,0.0001906,3.6166666666666666e-08,5.2944444444444464e-08,6.054449071705277e-08,-0.1374,0.1914,1.0,2015.0,59.641,32.922,NED (fiducial),0.2833,,0.2833,,0.2834,16.9,R,A1,"ICRF J172109.4+354216 S/X; JVAS J1721+3542
",J1721+3542,"2,5,8",179,3,,5.3,4.225352112676056,5.182045973946585
7024,J1722+1013,1720+102,+10:13:35.7736314,17:22:44.58278208,10.2266037865,260.68576159199995,10634.0,5.35e-06,0.0001402,2.2291666666666663e-08,3.894444444444445e-08,4.469815166524341e-08,-0.0366,0.1402,1.0,2015.0,32.218,24.3,NED (fiducial),0.732,,0.732,,,19.4,R,AQ,"ICRF J172244.5+101335 S/X; 87GB 172023.4+101608
",J1722+1013,"2,8",-88,3,,1.8,4.014084507042253,5.011274731011726
7025,J1722+2458,1720+250,+24:58:34.6918656,17:22:52.98997220,24.976303296,260.72079155083327,10635.0,8.12e-06,0.0002172,3.383333333333333e-08,6.033333333333333e-08,6.768100603562242e-08,-0.0927,0.2175,1.0,2015.0,47.616,29.773,NED (fiducial),2.2524,,2.2534,,2.2515,18.0,R,AQ,"ICRF J172252.9+245834 S/X; B2 1720+25
",J1722+2458,"2,8",-177,3,,3.9,7.447183098591549,8.028731911326197
7026,J1722+2815,1720+282,+28:15:00.0761350,17:22:42.16158709,28.25002114861111,260.6756732795416,10633.0,6.71e-06,0.000148,2.7958333333333334e-08,4.111111111111111e-08,4.7923619108477234e-08,-0.1147,0.1485,1.0,2015.0,51.221,30.787,NED (fiducial),0.9514,,0.9514,,0.9514,17.9,R,AQ,"ICRF J172242.1+281500 S/X; B2 1720+28B
",J1722+2815,"2,5,8",-139,3,,3.6,7.447183098591549,8.028731911326197
7027,J1722+4339,1721+437,+43:39:21.2138300,17:22:35.41135700,43.65589273055556,260.6475473208333,10629.0,3.933e-05,0.00048,1.63875e-07,1.3333333333333336e-07,1.7842379018899977e-07,-0.124,0.4912,23.0,2006.31,69.101,33.931,,,,,,,22.0,r,V ,"87GB 172102.3+434233
",J1722+4339,5,-48,5,,1.5,4.014084507042253,6.411932191600021
7028,J1722+5654,,+56:54:51.673,17:22:06.0268,56.91435361111111,260.52511166666665,,,,,,,,,,,,,,,,,,,,,,,J1722+5654,5,-118,5,,19.9,7.447183098591549,8.969979715916175
7029,J1722+5856,1721+589,+58:56:22.2606924,17:22:36.72659456,58.939516859,260.6530274773333,10630.0,1.346e-05,0.000117,5.608333333333332e-08,3.25e-08,4.3514704857846753e-08,-0.0833,0.1184,1.0,2015.0,87.585,34.343,NED (fiducial),1.9941,,1.9941,,1.9941,19.0,R,AQ,"ICRF J172236.7+585622 S/X; CGRaBS J1722+5856
",J1722+5856,"2,5,8",103,4,,1.1,0.0,4.0
7030,J1722+6105,1722+611,+61:05:59.7873567,17:22:40.05935485,61.09994093241667,260.66691397854163,10631.0,1.349e-05,0.0001147,5.620833333333333e-08,3.186111111111111e-08,4.1869357177848656e-08,-0.2939,0.1229,1.0,2015.0,90.19,34.171,NED (fiducial),2.058,,2.05,,,19.4,R,AQ,"ICRF J172240.0+610559 S/X; CGRaBS J1722+6105
",J1722+6105,"5,8",-97,4,,0.9,4.014084507042253,5.666822251463041
7031,J1722+6144,1722+617,+61:44:53.8042700,17:22:40.74264400,61.74827896388889,260.66976101666665,10632.0,5.467e-05,0.00038,2.277916666666666e-07,1.0555555555555557e-07,1.5089087335572248e-07,-0.023,0.3901,23.0,2006.31,90.97,34.109,,,,,,,18.3,r,G ,"87GB 172210.0+614740; SDSS J172241.37+614453.9
",J1722+6144,5,-68,5,,1.2,4.014084507042253,6.411932191600021
7035,J1723+3417,1721+343,+34:17:57.9659492,17:23:20.79591484,34.29943498588889,260.83664964516663,10638.0,1.66e-05,0.0003403,6.916666666666667e-08,9.452777777777777e-08,1.104551896499954e-07,-0.227,0.3451,1.0,2015.0,58.126,32.184,NED (fiducial),0.206,,0.206,,,15.5,R,A1,"ICRF J172320.7+341757 S/X; 4C +34.47;; 2011AJ....142...89P comment: Long complex jet
",J1723+3417,"2,5,8,15",165,3,,6.8,4.225352112676056,5.182045973946585
7036,J1723+5236,1722+526,+52:36:48.3956531,17:23:39.74645681,52.61344323697222,260.9156102367083,10640.0,1.363e-05,0.0001455,5.6791666666666654e-08,4.041666666666668e-08,5.3128193131654215e-08,-0.1436,0.1489,1.0,2015.0,79.919,34.35,NED (fiducial),2.519,,2.519,,,19.1,R,AQ,"ICRF J172339.7+523648 S/X; 87GB 172232.1+523930; GALEXMSC J172339.85+523649.5
",J1723+5236,"2,5,8",132,3,,6.3,4.225352112676056,5.182045973946585
7037,J1723+5357,,+53:57:00.299,17:23:19.0321,53.95008305555556,260.8293004166666,,,,,,,,,,,,,,,,,,,,,,,J1723+5357,5,30,5,,7.2,21.285211267605632,21.86458823546892
7038,J1723+6547,1723+658,+65:47:46.1791597,17:23:14.13803838,65.79616087769445,260.80890849325,10637.0,1.924e-05,0.0001215,8.016666666666666e-08,3.375e-08,4.71095139972796e-08,-0.0978,0.1258,1.0,2015.0,95.8,33.565,NED (fiducial),1.4409,,1.4409,,1.4409,16.3,R,AQ,"ICRF J172314.1+654746 S/X; 87GB 172308.2+655034
",J1723+6547,8,-8,4,,1.4,21.285211267605632,21.65779810383793
7039,J1723+7653,1726+769,+76:53:11.5518529,17:23:59.44512335,76.88654218136112,260.9976880139583,10643.0,3.008e-05,0.0001032,1.2533333333333332e-07,2.8666666666666672e-08,4.0377755678314695e-08,0.0922,0.1074,1.0,2015.0,108.668,31.284,NED (fiducial),0.68,,0.68,,,18.5,R,AQ,"ICRF J172359.4+765311 S/X; JVAS J1723+7653
",J1723+7653,"2,8,15",89,3,,1.0,0.0,3.0
7041,J1724+1648,,+16:48:18.964,17:24:21.4000,16.80526777777778,261.08916666666664,,,,,,,,,,,,,,,,,,,,,,,J1724+1648,5,-32,5,,3.9,21.285211267605632,21.86458823546892
7042,J1724+3303,1722+330,+33:03:03.9392419,17:24:14.19782270,33.05109423386111,261.05915759458327,10645.0,3.42e-06,5.25e-05,1.425e-08,1.4583333333333332e-08,1.885035403540028e-08,-0.1093,0.0531,1.0,2015.0,56.745,31.717,NED (fiducial),0.5481,,0.5481,,0.5483,19.8,R,AQ,"ICRF J172414.1+330303 S/X; JVAS J1724+3303
",J1724+3303,"2,5,8",-28,3,,2.7,21.285211267605632,21.495586028452585
7043,J1724+4004,1722+401,+40:04:36.4570720,17:24:05.42881867,40.07679363111112,261.0226200777916,10644.0,7.08e-06,0.0001128,2.95e-08,3.1333333333333336e-08,3.861751537361476e-08,-0.1535,0.1142,1.0,2015.0,64.896,33.153,NED (fiducial),1.049,,1.049,,,19.8,R,AL,"ICRF J172405.4+400436 S/X; B2 1722+40
",J1724+4004,"2,5,8,15",-58,3,,2.6,4.014084507042253,5.011274731011726
7044,J1724+4520,,+45:20:14.726,17:24:35.4685,45.33742388888889,261.14778541666664,,,,,,,,,,,,,,,,,,,,,,,J1724+4520,8,90,5,,40.3,0.0,5.0
7045,J1724+6055,1724+609,+60:55:55.7273696,17:24:41.41508645,60.93214649155556,261.17256286020825,10648.0,1.737e-05,0.0001147,7.2375e-08,3.186111111111111e-08,4.7450706365693873e-08,-0.1564,0.1314,1.0,2015.0,89.964,33.941,,,,,,,21.2,r,AB,"ICRF J172441.4+605555 S/X; JVAS J1724+6055
",J1724+6055,"5,8",-47,4,,2.8,4.014084507042253,5.666822251463041
7048,J1725+1152,1722+119,+11:52:15.4713792,17:25:04.34090357,11.870964272,261.2680870982083,10651.0,8.31e-06,0.0002486,3.4624999999999994e-08,6.905555555555556e-08,7.692092203103068e-08,-0.211,0.2503,1.0,2015.0,34.12,24.475,NED (fiducial),0.018,,0.018,,,14.8,R,AL,"ICRF J172504.3+115215 S/X; CGRaBS J1725+1152; GALEXASC J172504.36+115215.3;; 2014A&A...570A.126L give z>0.35
",J1725+1152,"2,8",166,3,,2.5,4.225352112676056,5.182045973946585
7049,J1725+3026,1723+304,+30:26:40.8288600,17:25:17.49571800,30.44467468333333,261.322898825,10652.0,3.467e-05,0.0006,1.444583333333333e-07,1.6666666666666665e-07,2.0805780907860282e-07,-0.171,0.6102,23.0,2006.31,53.858,30.845,NED (fiducial),0.9808,,0.98,,0.9807,18.8,R,AQ,"CGRaBS J1725+3026
",J1725+3026,5,159,5,,2.7,4.225352112676056,6.546266147667387
7050,J1725+5301,1724+530,+53:01:27.1881200,17:25:30.50570300,53.02421892222222,261.3771070958333,10654.0,7.6e-05,0.00094,3.166666666666667e-07,2.611111111111112e-07,3.231980971903259e-07,0.543,1.0408,39.0,2015.0,80.421,34.078,NED (fiducial),0.063,,0.063,,,14.7,r,G ,"SDSS J172530.50+530127.0; NVSS J172530+530127; SDSS J172530.50+530127.1;; brightest galaxy in a custer
",J1725+5301,8,-85,5,,1.8,4.014084507042253,6.411932191600021
7051,J1725+5851,1724+589,+58:51:39.9966569,17:25:35.02167514,58.861110182472224,261.39592364641663,10655.0,2.379e-05,0.0002034,9.9125e-08,5.65e-08,7.62871649797802e-08,-0.2006,0.2147,3.0,2015.0,87.463,33.965,NED (fiducial),-0.0006,,-0.0006,,,17.1,R,AL,"2MASX J17253502+5851403;; Identified as a v=-164 km/sec star in 2006AJ....132..231P, which corresponds to SIMBAD z=-0.0006
",J1725+5851,"2,8",133,3,,4.3,4.225352112676056,5.182045973946585
7052,J1725+7708,1727+771,+77:08:05.2168736,17:25:29.65531431,77.1347824648889,261.3735638096249,10653.0,3.503e-05,0.0001365,1.4595833333333333e-07,3.791666666666667e-08,4.99384432354684e-08,-0.2025,0.1422,1.0,2015.0,108.924,31.139,,,,,,,    , ,I ,"ICRF J172529.6+770805 S/X; NVSS J172529+770805
",J1725+7708,"2,8",169,3,,6.0,4.225352112676056,5.182045973946585
7053,J1725+7726,1728+774,+77:26:23.7737015,17:25:50.64771221,77.43993713930556,261.4610321342083,10657.0,0.00017183,0.0007449,7.159583333333334e-07,2.0691666666666666e-07,2.5895029362997094e-07,-0.2483,0.7703,1.0,2015.0,109.263,31.043,,,,,,,    , ,R ,"ICRF J172550.6+772623 S/X; 4C +77.16
",J1725+7726,"2,8",-28,3,,30.9,21.285211267605632,21.495586028452585
7058,J1726+2717,1724+273,+27:17:16.3130000,17:26:53.40700000,27.287864722222224,261.7225291666666,10665.0,0.00073333,0.007,3.055541666666666e-06,1.9444444444444444e-06,3.3398839450880475e-06,-0.473,10.5903,26.0,2011.96,50.466,29.621,NED (fiducial),0.535,a,0.535,,,19.9,R,AQ,"87GB 172453.3+271941
",J1726+2717,"5,8",167,4,,5.9,4.225352112676056,5.818384696468256
7059,J1726+3213,1724+322,+32:13:23.0223111,17:26:35.12466352,32.223061753083336,261.64635276466663,10662.0,7.36e-06,0.0001421,3.0666666666666663e-08,3.947222222222223e-08,4.7234663457329944e-08,-0.1902,0.144,1.0,2015.0,55.945,31.036,NED (fiducial),1.09,a,1.09,,,17.1,R,AQ,"ICRF J172635.1+321323 S/X; JVAS J1726+3213
",J1726+3213,"2,5,8",-46,3,,1.6,4.014084507042253,5.011274731011726
7060,J1726+3957,1724+399,+39:57:02.2501800,17:26:32.66160400,39.95062505,261.6360900166667,10661.0,4.4e-05,0.00072,1.833333333333333e-07,2.0000000000000002e-07,2.444428968600342e-07,-0.023,0.7202,23.0,2006.31,64.84,32.669,NED (fiducial),0.66,,0.656,,,18.1,R,AQ,"87GB 172453.2+395939; NVSS J172632+395702
",J1726+3957,5,-160,5,,6.5,7.447183098591549,8.969979715916175
7061,J1726+4348,1725+438,+43:48:14.2233800,17:26:57.23951100,43.80395093888889,261.7384979625,10666.0,5.133e-05,0.0009,2.1387500000000005e-07,2.5e-07,2.93812619165712e-07,0.231,0.914,39.0,2015.0,69.393,33.167,,,,,,,21.6,R,V ,"B3 1725+438
",J1726+4348,5,52,5,,3.2,0.0,5.0
7063,J1727+4530,1726+455,+45:30:39.7312530,17:27:27.65080202,45.51103645916667,261.8652116750833,10671.0,2.89e-06,3.06e-05,1.2041666666666664e-08,8.5e-09,1.1977379812945324e-08,0.0542,0.0313,1.0,2015.0,71.432,33.281,NED (fiducial),0.717,,0.72,,,16.6,R,AL,"ICRF J172727.6+453039 S/X; B3 1726+455
",J1727+4530,"1.4,2,5,8,15,24,43",-111,5,,1.1,7.447183098591549,8.969979715916175
7064,J1727+5510,1726+552,+55:10:53.5354709,17:27:23.46931638,55.18153763080555,261.84778881825,10670.0,1.137e-05,0.0001208,4.737499999999999e-08,3.355555555555556e-08,4.3100842620791254e-08,-0.135,0.1227,1.0,2015.0,83.024,33.818,NED (fiducial),0.2472,,0.2475,,0.2475,17.1,R,AL,"ICRF J172723.4+551053 S/X; 2MASX J17272346+5510538
",J1727+5510,"2,8,15",-22,2,,1.0,21.285211267605632,21.378966736178008
7065,J1727+5846,1726+588,+58:46:34.3655600,17:27:32.40163000,58.776212655555554,261.8850067916666,10672.0,5.133e-05,0.00041,2.1387500000000005e-07,1.138888888888889e-07,1.5894215026957793e-07,0.008,0.4102,23.0,2006.31,87.347,33.716,NED (fiducial),0.8441,,0.8441,,0.8441,18.4,R,AQ,"SDSS J172732.39+584634.4
",J1727+5846,5,41,5,,4.5,0.0,5.0
7068,J1728+1215,1725+123,+12:15:39.4855448,17:28:07.05121409,12.260968206888888,262.0293800587083,10674.0,2.27e-06,3.99e-05,9.45833333333333e-09,1.1083333333333332e-08,1.4431417357517844e-08,-0.2154,0.0415,1.0,2015.0,34.848,23.96,NED (fiducial),0.588,,0.586,,,19.5,R,AQ,"ICRF J172807.0+121539 S/X; PKS 1725+123
",J1728+1215,"2,5,8,15",-26,3,,2.7,21.285211267605632,21.495586028452585
7069,J1728+1931,,+19:31:11.164,17:28:54.8650,19.519767777777776,262.2286041666666,,,,,,,,,,,,,,,,,,,,,,,J1728+1931,"5,8",-95,4,,3.6,4.014084507042253,5.666822251463041
7070,J1728+2829,,+28:29:09.278,17:28:40.5240,28.48591055555556,262.16885,,,,,,,,,,,,,,,,,,,,,,,J1728+2829,5,-103,5,,4.8,4.014084507042253,6.411932191600021
7071,J1728+3838,1727+386,+38:38:26.4485490,17:28:59.14140260,38.6406801525,262.24642251083327,10681.0,8.44e-06,0.0001361,3.5166666666666664e-08,3.780555555555557e-08,4.6730555072020674e-08,-0.0386,0.1362,1.0,2015.0,63.415,31.969,NED (fiducial),1.398,,1.398,,,16.6,R,AQ,"ICRF J172859.1+383826 S/X; JVAS J1728+3838
",J1728+3838,"2,5,8",-112,3,,1.9,7.447183098591549,8.028731911326197
7072,J1728+5013,1727+502,+50:13:10.4700860,17:28:18.62399394,50.21957502388889,262.07759997474994,10675.0,1.987e-05,0.0001865,8.279166666666666e-08,5.1805555555555584e-08,7.409495114447016e-08,0.0447,0.1933,1.0,2015.0,77.068,33.537,NED (fiducial),0.0554,,0.055,,,15.0,R,AL,"ICRF J172818.6+501310 S/X; NVSS J172818+501311; GALEXASC J172818.68+501310.8
",J1728+5013,"2,5,8,15",-70,3,,1.5,4.014084507042253,5.011274731011726
7073,J1728+7529,,+75:29:58.530,17:28:45.1001,75.49959166666667,262.1879170833333,,,,,,,,,,,,,,,,,,,,,,,J1728+7529,5,-71,5,,2.1,4.014084507042253,6.411932191600021
7075,J1729+2612,,+26:12:35.496,17:29:41.5507,26.20986,262.42312791666666,,,,,,,,,,,,,,,,,,,,,,,J1729+2612,"5,8",-9,4,,1.7,21.285211267605632,21.65779810383793
7076,J1729+7935,1733+796,+79:35:09.6030600,17:29:45.04635400,79.58600084999999,262.4376931416666,10683.0,0.00019133,0.00038,7.972083333333332e-07,1.0555555555555557e-07,1.7862708143664533e-07,0.586,0.5814,39.0,2015.0,111.616,30.305,LITERATURE,,a,,,,19.0,R,V ,"NVSS J172944+793509;; z from milliquas (http://quasars.org/milliquas.htm)
",J1729+7935,2,161,4,,8.8,4.225352112676056,5.818384696468256
7080,J1730+3714,1729+372,+37:14:55.1299700,17:30:47.04473900,37.24864721388889,262.6960197458333,10689.0,7.6e-05,0.00132,3.166666666666667e-07,3.6666666666666667e-07,4.449546606902589e-07,-0.158,1.3341,24.0,2008.18,61.895,31.345,NED (fiducial),0.205,,0.204,,,16.4,R,AL,"2MASX J17304709+3714553
",J1730+3714,8,-77,5,,1.8,4.014084507042253,6.411932191600021
7081,J1730+3811,1729+382,+38:11:50.8540900,17:30:54.11374700,38.19745946944444,262.7254739458333,10691.0,4.733e-05,0.00079,1.972083333333333e-07,2.1944444444444445e-07,2.6865512188153584e-07,-0.048,0.7909,23.0,2006.31,62.99,31.515,,,,,,,    , ,G ,"B3 1729+382
",J1730+3811,5,-155,5,,2.7,7.447183098591549,8.969979715916175
7082,J1730+6025,1730+604,+60:25:16.7243899,17:30:52.71340146,60.421312330527776,262.71963917275,10690.0,2.245e-05,0.0002028,9.354166666666666e-08,5.6333333333333335e-08,7.283867389481161e-08,-0.1049,0.2049,1.0,2015.0,89.293,33.218,NED (fiducial),0.7296,,0.7296,,0.7296,17.8,R,AL,"ICRF J173052.7+602516 S/X; SDSS J173052.71+602516.6
",J1730+6025,2,20,4,,3.8,21.285211267605632,21.65779810383793
7085,J1732+6533,1732+655,+65:33:25.2150500,17:32:53.99487200,65.55700418055555,263.2249786333333,10694.0,0.00010667,0.00084,4.4445833333333323e-07,2.3333333333333333e-07,2.970990501140608e-07,0.688,0.9886,39.0,2015.0,95.374,32.606,NED (fiducial),0.856,,0.856,,,17.8,R,AQ,"4C 65.21; SDSS J173254.00+653325.2
",J1732+6533,"5,8",67,4,,3.1,0.0,4.0
7088,J1733+1635,,+16:35:52.639,17:33:01.5446,16.59795527777778,263.25643583333334,,,,,,,,,,,,,,,,,,,,,,,J1733+1635,"5,8",-22,4,,2.9,21.285211267605632,21.65779810383793
7095,J1734+3857,1732+389,+38:57:51.4430945,17:34:20.57853650,38.96428974847223,263.5857439020833,10701.0,2.73e-06,3.23e-05,1.1375e-08,8.972222222222223e-09,1.2598645457579249e-08,-0.0139,0.0324,1.0,2015.0,64.025,31.008,NED (fiducial),0.97,,0.975,,,19.0,R,AL,"ICRF J173420.5+385751 S/X; B2 1732+38A
",J1734+3857,"2,5,8,15,24,43",115,3,,0.8,4.225352112676056,5.182045973946585
7097,J1735+3616,1734+363,+36:16:45.6114799,17:35:48.08662157,36.27933652219444,263.9503609232083,10708.0,6.99e-06,9e-05,2.9125e-08,2.5e-08,3.4296613771183845e-08,0.1085,0.0926,1.0,2015.0,61.049,30.154,NED (fiducial),0.803,,0.8,,,18.8,R,A1,"ICRF J173548.0+361645 S/X; CGRaBS J1735+3616; B2 1734+36
",J1735+3616,"2,5,8",63,3,,2.7,0.0,3.0
7098,J1735+5049,1734+508,+50:49:11.5659111,17:35:49.00517702,50.81987941975,263.9541882375833,10709.0,8.28e-06,0.0001075,3.45e-08,2.986111111111111e-08,3.696944619432692e-08,-0.0438,0.1076,1.0,2015.0,77.878,32.387,NED (fiducial),0.835,,0.835,,,22.4,R,G ,"ICRF J173549.0+504911 S/X; CGRaBS J1735+5049
",J1735+5049,"2,5,8,15",19,2,,2.9,21.285211267605632,21.378966736178008
7099,J1735+5255,,+52:55:55.289,17:35:19.8411,52.932024722222216,263.83267125,,,,,,,,,,,,,,,,,,,,,,,J1735+5255,5,-111,5,,9.2,7.447183098591549,8.969979715916175
7104,J1736+1646,,+16:46:51.405,17:36:03.6598,16.780945833333334,264.01524916666665,,,,,,,,,,,,,,,,,,,,,,,J1736+1646,8,41,5,,11.0,0.0,5.0
7105,J1736+2033,,+20:33:01.193,17:36:05.2615,20.55033138888889,264.02192291666665,,,,,,,,,,,,,,,,,,,,,,,J1736+2033,8,106,5,,5.6,0.0,5.0
7111,J1738+2645,,+26:45:35.863,17:38:23.2298,26.759961944444445,264.5967908333333,,,,,,,,,,,,,,,,,,,,,,,J1738+2645,5,-85,5,,12.2,4.014084507042253,6.411932191600021
7112,J1738+3224,1736+324,+32:24:09.0255323,17:38:40.50182083,32.402507092305555,264.6687575867916,10728.0,3.67e-06,5.7e-05,1.5291666666666663e-08,1.5833333333333333e-08,2.0429972735158423e-08,0.042,0.0571,1.0,2015.0,56.908,28.615,NED (fiducial),0.126,,0.13,,,14.8,R,AL,"ICRF J173840.5+322409 S/X; 2MASX J17384051+3224090
",J1738+3224,"2,8",-176,4,,1.7,7.447183098591549,8.453433391465719
7113,J1738+4003,,+40:03:11.874,17:38:07.4388,40.05329833333333,264.530995,,,,,,,,,,,,,,,,,,,,,,,J1738+4003,5,88,5,,5.0,0.0,5.0
7115,J1739+2240,,+22:40:31.055,17:39:38.1176,22.67529305555556,264.90882333333326,,,,,,,,,,,,,,,,,,,,,,,J1739+2240,"5,8",-153,4,,1.3,7.447183098591549,8.453433391465719
